game_id,game_date,matchup,result,team_points,team_plus_minus,season_end_year,team_source_url
21900803,2020-02-11,CHI @ WAS,L,114,-12.0,2020,https://www.nba.com/stats/teams/boxscores?Season=2019-20&SeasonType=Regular%20Season&TeamID=1610612741
21900788,2020-02-09,CHI @ PHI,L,111,-7.0,2020,https://www.nba.com/stats/teams/boxscores?Season=2019-20&SeasonType=Regular%20Season&TeamID=1610612741
21900765,2020-02-06,CHI vs. NOP,L,119,-6.0,2020,https://www.nba.com/stats/teams/boxscores?Season=2019-20&SeasonType=Regular%20Season&TeamID=1610612741
21900740,2020-02-02,CHI @ TOR,L,102,-27.0,2020,https://www.nba.com/stats/teams/boxscores?Season=2019-20&SeasonType=Regular%20Season&TeamID=1610612741
21900721,2020-01-31,CHI @ BKN,L,118,-15.0,2020,https://www.nba.com/stats/teams/boxscores?Season=2019-20&SeasonType=Regular%20Season&TeamID=1610612741
21900708,2020-01-29,CHI @ IND,L,106,-9.0,2020,https://www.nba.com/stats/teams/boxscores?Season=2019-20&SeasonType=Regular%20Season&TeamID=1610612741
21900695,2020-01-27,CHI vs. SAS,W,110,1.0,2020,https://www.nba.com/stats/teams/boxscores?Season=2019-20&SeasonType=Regular%20Season&TeamID=1610612741
21900682,2020-01-25,CHI @ CLE,W,118,12.0,2020,https://www.nba.com/stats/teams/boxscores?Season=2019-20&SeasonType=Regular%20Season&TeamID=1610612741
21900674,2020-01-24,CHI vs. SAC,L,81,-17.0,2020,https://www.nba.com/stats/teams/boxscores?Season=2019-20&SeasonType=Regular%20Season&TeamID=1610612741
21900661,2020-01-22,CHI vs. MIN,W,117,7.0,2020,https://www.nba.com/stats/teams/boxscores?Season=2019-20&SeasonType=Regular%20Season&TeamID=1610612741
21900647,2020-01-20,CHI @ MIL,L,98,-13.0,2020,https://www.nba.com/stats/teams/boxscores?Season=2019-20&SeasonType=Regular%20Season&TeamID=1610612741
21900631,2020-01-18,CHI vs. CLE,W,118,2.0,2020,https://www.nba.com/stats/teams/boxscores?Season=2019-20&SeasonType=Regular%20Season&TeamID=1610612741
21900620,2020-01-17,CHI @ PHI,L,89,-11.0,2020,https://www.nba.com/stats/teams/boxscores?Season=2019-20&SeasonType=Regular%20Season&TeamID=1610612741
21900607,2020-01-15,CHI vs. WAS,W,115,9.0,2020,https://www.nba.com/stats/teams/boxscores?Season=2019-20&SeasonType=Regular%20Season&TeamID=1610612741
21900593,2020-01-13,CHI @ BOS,L,101,-12.0,2020,https://www.nba.com/stats/teams/boxscores?Season=2019-20&SeasonType=Regular%20Season&TeamID=1610612741
21900579,2020-01-11,CHI @ DET,W,108,9.0,2020,https://www.nba.com/stats/teams/boxscores?Season=2019-20&SeasonType=Regular%20Season&TeamID=1610612741
21900570,2020-01-10,CHI vs. IND,L,105,-11.0,2020,https://www.nba.com/stats/teams/boxscores?Season=2019-20&SeasonType=Regular%20Season&TeamID=1610612741
21900560,2020-01-08,CHI @ NOP,L,108,-15.0,2020,https://www.nba.com/stats/teams/boxscores?Season=2019-20&SeasonType=Regular%20Season&TeamID=1610612741
21900545,2020-01-06,CHI @ DAL,L,110,-8.0,2020,https://www.nba.com/stats/teams/boxscores?Season=2019-20&SeasonType=Regular%20Season&TeamID=1610612741
21900529,2020-01-04,CHI vs. BOS,L,104,-7.0,2020,https://www.nba.com/stats/teams/boxscores?Season=2019-20&SeasonType=Regular%20Season&TeamID=1610612741
21900511,2020-01-02,CHI vs. UTA,L,98,-4.0,2020,https://www.nba.com/stats/teams/boxscores?Season=2019-20&SeasonType=Regular%20Season&TeamID=1610612741
21900493,2019-12-30,CHI vs. MIL,L,102,-21.0,2020,https://www.nba.com/stats/teams/boxscores?Season=2019-20&SeasonType=Regular%20Season&TeamID=1610612741
21900477,2019-12-28,CHI vs. ATL,W,116,35.0,2020,https://www.nba.com/stats/teams/boxscores?Season=2019-20&SeasonType=Regular%20Season&TeamID=1610612741
21900448,2019-12-23,CHI @ ORL,L,95,-8.0,2020,https://www.nba.com/stats/teams/boxscores?Season=2019-20&SeasonType=Regular%20Season&TeamID=1610612741
21900432,2019-12-21,CHI @ DET,W,119,12.0,2020,https://www.nba.com/stats/teams/boxscores?Season=2019-20&SeasonType=Regular%20Season&TeamID=1610612741
21900409,2019-12-18,CHI @ WAS,W,110,1.0,2020,https://www.nba.com/stats/teams/boxscores?Season=2019-20&SeasonType=Regular%20Season&TeamID=1610612741
21900399,2019-12-16,CHI @ OKC,L,106,-3.0,2020,https://www.nba.com/stats/teams/boxscores?Season=2019-20&SeasonType=Regular%20Season&TeamID=1610612741
21900382,2019-12-14,CHI vs. LAC,W,109,3.0,2020,https://www.nba.com/stats/teams/boxscores?Season=2019-20&SeasonType=Regular%20Season&TeamID=1610612741
21900375,2019-12-13,CHI vs. CHA,L,73,-10.0,2020,https://www.nba.com/stats/teams/boxscores?Season=2019-20&SeasonType=Regular%20Season&TeamID=1610612741
21900361,2019-12-11,CHI vs. ATL,W,136,34.0,2020,https://www.nba.com/stats/teams/boxscores?Season=2019-20&SeasonType=Regular%20Season&TeamID=1610612741
21900345,2019-12-09,CHI vs. TOR,L,92,-1.0,2020,https://www.nba.com/stats/teams/boxscores?Season=2019-20&SeasonType=Regular%20Season&TeamID=1610612741
21900337,2019-12-08,CHI @ MIA,L,105,-5.0,2020,https://www.nba.com/stats/teams/boxscores?Season=2019-20&SeasonType=Regular%20Season&TeamID=1610612741
21900325,2019-12-06,CHI vs. GSW,L,98,-2.0,2020,https://www.nba.com/stats/teams/boxscores?Season=2019-20&SeasonType=Regular%20Season&TeamID=1610612741
21900311,2019-12-04,CHI vs. MEM,W,106,7.0,2020,https://www.nba.com/stats/teams/boxscores?Season=2019-20&SeasonType=Regular%20Season&TeamID=1610612741
21900298,2019-12-02,CHI @ SAC,W,113,7.0,2020,https://www.nba.com/stats/teams/boxscores?Season=2019-20&SeasonType=Regular%20Season&TeamID=1610612741
21900278,2019-11-29,CHI @ POR,L,103,-4.0,2020,https://www.nba.com/stats/teams/boxscores?Season=2019-20&SeasonType=Regular%20Season&TeamID=1610612741
21900266,2019-11-27,CHI @ GSW,L,90,-14.0,2020,https://www.nba.com/stats/teams/boxscores?Season=2019-20&SeasonType=Regular%20Season&TeamID=1610612741
21900247,2019-11-25,CHI vs. POR,L,94,-23.0,2020,https://www.nba.com/stats/teams/boxscores?Season=2019-20&SeasonType=Regular%20Season&TeamID=1610612741
21900226,2019-11-23,CHI @ CHA,W,116,1.0,2020,https://www.nba.com/stats/teams/boxscores?Season=2019-20&SeasonType=Regular%20Season&TeamID=1610612741
21900219,2019-11-22,CHI vs. MIA,L,108,-8.0,2020,https://www.nba.com/stats/teams/boxscores?Season=2019-20&SeasonType=Regular%20Season&TeamID=1610612741
21900209,2019-11-20,CHI vs. DET,W,109,20.0,2020,https://www.nba.com/stats/teams/boxscores?Season=2019-20&SeasonType=Regular%20Season&TeamID=1610612741
21900192,2019-11-18,CHI vs. MIL,L,101,-14.0,2020,https://www.nba.com/stats/teams/boxscores?Season=2019-20&SeasonType=Regular%20Season&TeamID=1610612741
21900175,2019-11-16,CHI vs. BKN,L,111,-6.0,2020,https://www.nba.com/stats/teams/boxscores?Season=2019-20&SeasonType=Regular%20Season&TeamID=1610612741
21900163,2019-11-14,CHI @ MIL,L,115,-9.0,2020,https://www.nba.com/stats/teams/boxscores?Season=2019-20&SeasonType=Regular%20Season&TeamID=1610612741
21900149,2019-11-12,CHI vs. NYK,W,120,18.0,2020,https://www.nba.com/stats/teams/boxscores?Season=2019-20&SeasonType=Regular%20Season&TeamID=1610612741
21900129,2019-11-09,CHI vs. HOU,L,94,-23.0,2020,https://www.nba.com/stats/teams/boxscores?Season=2019-20&SeasonType=Regular%20Season&TeamID=1610612741
21900105,2019-11-06,CHI @ ATL,W,113,20.0,2020,https://www.nba.com/stats/teams/boxscores?Season=2019-20&SeasonType=Regular%20Season&TeamID=1610612741
21900100,2019-11-05,CHI vs. LAL,L,112,-6.0,2020,https://www.nba.com/stats/teams/boxscores?Season=2019-20&SeasonType=Regular%20Season&TeamID=1610612741
21900085,2019-11-03,CHI @ IND,L,95,-13.0,2020,https://www.nba.com/stats/teams/boxscores?Season=2019-20&SeasonType=Regular%20Season&TeamID=1610612741
21900073,2019-11-01,CHI vs. DET,W,112,6.0,2020,https://www.nba.com/stats/teams/boxscores?Season=2019-20&SeasonType=Regular%20Season&TeamID=1610612741
21900055,2019-10-30,CHI @ CLE,L,111,-6.0,2020,https://www.nba.com/stats/teams/boxscores?Season=2019-20&SeasonType=Regular%20Season&TeamID=1610612741
21900042,2019-10-28,CHI @ NYK,L,98,-7.0,2020,https://www.nba.com/stats/teams/boxscores?Season=2019-20&SeasonType=Regular%20Season&TeamID=1610612741
21900031,2019-10-26,CHI vs. TOR,L,84,-24.0,2020,https://www.nba.com/stats/teams/boxscores?Season=2019-20&SeasonType=Regular%20Season&TeamID=1610612741
21900020,2019-10-25,CHI @ MEM,W,110,8.0,2020,https://www.nba.com/stats/teams/boxscores?Season=2019-20&SeasonType=Regular%20Season&TeamID=1610612741
21900003,2019-10-23,CHI @ CHA,L,125,-1.0,2020,https://www.nba.com/stats/teams/boxscores?Season=2019-20&SeasonType=Regular%20Season&TeamID=1610612741
22001068,2021-05-16,CHI vs. MIL,W,118,6.0,2021,https://www.nba.com/stats/teams/boxscores?Season=2020-21&SeasonType=Regular%20Season&TeamID=1610612741
22001060,2021-05-15,CHI @ BKN,L,91,-14.0,2021,https://www.nba.com/stats/teams/boxscores?Season=2020-21&SeasonType=Regular%20Season&TeamID=1610612741
22001051,2021-05-13,CHI vs. TOR,W,114,12.0,2021,https://www.nba.com/stats/teams/boxscores?Season=2020-21&SeasonType=Regular%20Season&TeamID=1610612741
22001036,2021-05-11,CHI vs. BKN,L,107,-8.0,2021,https://www.nba.com/stats/teams/boxscores?Season=2020-21&SeasonType=Regular%20Season&TeamID=1610612741
22001023,2021-05-09,CHI @ DET,W,108,12.0,2021,https://www.nba.com/stats/teams/boxscores?Season=2020-21&SeasonType=Regular%20Season&TeamID=1610612741
22000160,2021-05-07,CHI vs. BOS,W,121,22.0,2021,https://www.nba.com/stats/teams/boxscores?Season=2020-21&SeasonType=Regular%20Season&TeamID=1610612741
22000434,2021-05-06,CHI @ CHA,W,120,21.0,2021,https://www.nba.com/stats/teams/boxscores?Season=2020-21&SeasonType=Regular%20Season&TeamID=1610612741
22000979,2021-05-03,CHI vs. PHI,L,94,-12.0,2021,https://www.nba.com/stats/teams/boxscores?Season=2020-21&SeasonType=Regular%20Season&TeamID=1610612741
22000959,2021-05-01,CHI @ ATL,L,97,-11.0,2021,https://www.nba.com/stats/teams/boxscores?Season=2020-21&SeasonType=Regular%20Season&TeamID=1610612741
22000954,2021-04-30,CHI vs. MIL,L,98,-10.0,2021,https://www.nba.com/stats/teams/boxscores?Season=2020-21&SeasonType=Regular%20Season&TeamID=1610612741
22000937,2021-04-28,CHI @ NYK,L,94,-19.0,2021,https://www.nba.com/stats/teams/boxscores?Season=2020-21&SeasonType=Regular%20Season&TeamID=1610612741
22000922,2021-04-26,CHI @ MIA,W,110,8.0,2021,https://www.nba.com/stats/teams/boxscores?Season=2020-21&SeasonType=Regular%20Season&TeamID=1610612741
22000907,2021-04-24,CHI @ MIA,L,101,-5.0,2021,https://www.nba.com/stats/teams/boxscores?Season=2020-21&SeasonType=Regular%20Season&TeamID=1610612741
22000896,2021-04-22,CHI vs. CHA,W,108,17.0,2021,https://www.nba.com/stats/teams/boxscores?Season=2020-21&SeasonType=Regular%20Season&TeamID=1610612741
22000881,2021-04-21,CHI @ CLE,L,105,-16.0,2021,https://www.nba.com/stats/teams/boxscores?Season=2020-21&SeasonType=Regular%20Season&TeamID=1610612741
22000869,2021-04-19,CHI @ BOS,W,102,6.0,2021,https://www.nba.com/stats/teams/boxscores?Season=2020-21&SeasonType=Regular%20Season&TeamID=1610612741
22000857,2021-04-17,CHI vs. CLE,W,106,10.0,2021,https://www.nba.com/stats/teams/boxscores?Season=2020-21&SeasonType=Regular%20Season&TeamID=1610612741
22000850,2021-04-16,CHI vs. MEM,L,115,-11.0,2021,https://www.nba.com/stats/teams/boxscores?Season=2020-21&SeasonType=Regular%20Season&TeamID=1610612741
22000833,2021-04-14,CHI vs. ORL,L,106,-9.0,2021,https://www.nba.com/stats/teams/boxscores?Season=2020-21&SeasonType=Regular%20Season&TeamID=1610612741
22000278,2021-04-12,CHI @ MEM,L,90,-11.0,2021,https://www.nba.com/stats/teams/boxscores?Season=2020-21&SeasonType=Regular%20Season&TeamID=1610612741
22000812,2021-04-11,CHI @ MIN,L,117,-4.0,2021,https://www.nba.com/stats/teams/boxscores?Season=2020-21&SeasonType=Regular%20Season&TeamID=1610612741
22000791,2021-04-09,CHI @ ATL,L,108,-12.0,2021,https://www.nba.com/stats/teams/boxscores?Season=2020-21&SeasonType=Regular%20Season&TeamID=1610612741
22000523,2021-04-08,CHI @ TOR,W,122,9.0,2021,https://www.nba.com/stats/teams/boxscores?Season=2020-21&SeasonType=Regular%20Season&TeamID=1610612741
22000769,2021-04-06,CHI @ IND,W,113,16.0,2021,https://www.nba.com/stats/teams/boxscores?Season=2020-21&SeasonType=Regular%20Season&TeamID=1610612741
22000755,2021-04-04,CHI vs. BKN,W,115,8.0,2021,https://www.nba.com/stats/teams/boxscores?Season=2020-21&SeasonType=Regular%20Season&TeamID=1610612741
22000743,2021-04-02,CHI @ UTA,L,106,-7.0,2021,https://www.nba.com/stats/teams/boxscores?Season=2020-21&SeasonType=Regular%20Season&TeamID=1610612741
22000730,2021-03-31,CHI @ PHX,L,116,-5.0,2021,https://www.nba.com/stats/teams/boxscores?Season=2020-21&SeasonType=Regular%20Season&TeamID=1610612741
22000716,2021-03-29,CHI @ GSW,L,102,-14.0,2021,https://www.nba.com/stats/teams/boxscores?Season=2020-21&SeasonType=Regular%20Season&TeamID=1610612741
22000697,2021-03-27,CHI @ SAS,L,104,-16.0,2021,https://www.nba.com/stats/teams/boxscores?Season=2020-21&SeasonType=Regular%20Season&TeamID=1610612741
22000671,2021-03-24,CHI vs. CLE,L,94,-9.0,2021,https://www.nba.com/stats/teams/boxscores?Season=2020-21&SeasonType=Regular%20Season&TeamID=1610612741
22000656,2021-03-22,CHI vs. UTA,L,95,-25.0,2021,https://www.nba.com/stats/teams/boxscores?Season=2020-21&SeasonType=Regular%20Season&TeamID=1610612741
22000649,2021-03-21,CHI @ DET,W,100,14.0,2021,https://www.nba.com/stats/teams/boxscores?Season=2020-21&SeasonType=Regular%20Season&TeamID=1610612741
22000637,2021-03-19,CHI @ DEN,L,127,-4.0,2021,https://www.nba.com/stats/teams/boxscores?Season=2020-21&SeasonType=Regular%20Season&TeamID=1610612741
22000621,2021-03-17,CHI vs. SAS,L,99,-7.0,2021,https://www.nba.com/stats/teams/boxscores?Season=2020-21&SeasonType=Regular%20Season&TeamID=1610612741
22000612,2021-03-16,CHI vs. OKC,W,123,21.0,2021,https://www.nba.com/stats/teams/boxscores?Season=2020-21&SeasonType=Regular%20Season&TeamID=1610612741
22000600,2021-03-14,CHI vs. TOR,W,118,23.0,2021,https://www.nba.com/stats/teams/boxscores?Season=2020-21&SeasonType=Regular%20Season&TeamID=1610612741
22000582,2021-03-12,CHI vs. MIA,L,90,-11.0,2021,https://www.nba.com/stats/teams/boxscores?Season=2020-21&SeasonType=Regular%20Season&TeamID=1610612741
22000572,2021-03-11,CHI vs. PHI,L,105,-22.0,2021,https://www.nba.com/stats/teams/boxscores?Season=2020-21&SeasonType=Regular%20Season&TeamID=1610612741
22000548,2021-03-03,CHI @ NOP,W,128,4.0,2021,https://www.nba.com/stats/teams/boxscores?Season=2020-21&SeasonType=Regular%20Season&TeamID=1610612741
22000531,2021-03-01,CHI vs. DEN,L,112,-6.0,2021,https://www.nba.com/stats/teams/boxscores?Season=2020-21&SeasonType=Regular%20Season&TeamID=1610612741
22000508,2021-02-26,CHI vs. PHX,L,97,-9.0,2021,https://www.nba.com/stats/teams/boxscores?Season=2020-21&SeasonType=Regular%20Season&TeamID=1610612741
22000493,2021-02-24,CHI vs. MIN,W,133,7.0,2021,https://www.nba.com/stats/teams/boxscores?Season=2020-21&SeasonType=Regular%20Season&TeamID=1610612741
22000474,2021-02-22,CHI @ HOU,W,120,20.0,2021,https://www.nba.com/stats/teams/boxscores?Season=2020-21&SeasonType=Regular%20Season&TeamID=1610612741
22000460,2021-02-20,CHI vs. SAC,W,122,8.0,2021,https://www.nba.com/stats/teams/boxscores?Season=2020-21&SeasonType=Regular%20Season&TeamID=1610612741
22000450,2021-02-19,CHI @ PHI,L,105,-7.0,2021,https://www.nba.com/stats/teams/boxscores?Season=2020-21&SeasonType=Regular%20Season&TeamID=1610612741
22000564,2021-02-17,CHI vs. DET,W,105,3.0,2021,https://www.nba.com/stats/teams/boxscores?Season=2020-21&SeasonType=Regular%20Season&TeamID=1610612741
22000420,2021-02-15,CHI @ IND,W,120,8.0,2021,https://www.nba.com/stats/teams/boxscores?Season=2020-21&SeasonType=Regular%20Season&TeamID=1610612741
22000400,2021-02-12,CHI vs. LAC,L,106,-19.0,2021,https://www.nba.com/stats/teams/boxscores?Season=2020-21&SeasonType=Regular%20Season&TeamID=1610612741
22000385,2021-02-10,CHI vs. NOP,W,129,13.0,2021,https://www.nba.com/stats/teams/boxscores?Season=2020-21&SeasonType=Regular%20Season&TeamID=1610612741
22000368,2021-02-08,CHI vs. WAS,L,101,-4.0,2021,https://www.nba.com/stats/teams/boxscores?Season=2020-21&SeasonType=Regular%20Season&TeamID=1610612741
22000353,2021-02-06,CHI @ ORL,W,118,26.0,2021,https://www.nba.com/stats/teams/boxscores?Season=2020-21&SeasonType=Regular%20Season&TeamID=1610612741
22000344,2021-02-05,CHI @ ORL,L,119,-4.0,2021,https://www.nba.com/stats/teams/boxscores?Season=2020-21&SeasonType=Regular%20Season&TeamID=1610612741
22000332,2021-02-03,CHI vs. NYK,L,103,-4.0,2021,https://www.nba.com/stats/teams/boxscores?Season=2020-21&SeasonType=Regular%20Season&TeamID=1610612741
22000315,2021-02-01,CHI vs. NYK,W,110,8.0,2021,https://www.nba.com/stats/teams/boxscores?Season=2020-21&SeasonType=Regular%20Season&TeamID=1610612741
22000298,2021-01-30,CHI vs. POR,L,122,-1.0,2021,https://www.nba.com/stats/teams/boxscores?Season=2020-21&SeasonType=Regular%20Season&TeamID=1610612741
22000262,2021-01-25,CHI vs. BOS,L,103,-16.0,2021,https://www.nba.com/stats/teams/boxscores?Season=2020-21&SeasonType=Regular%20Season&TeamID=1610612741
22000245,2021-01-23,CHI vs. LAL,L,90,-11.0,2021,https://www.nba.com/stats/teams/boxscores?Season=2020-21&SeasonType=Regular%20Season&TeamID=1610612741
22000229,2021-01-22,CHI @ CHA,W,123,13.0,2021,https://www.nba.com/stats/teams/boxscores?Season=2020-21&SeasonType=Regular%20Season&TeamID=1610612741
22000211,2021-01-18,CHI vs. HOU,W,125,5.0,2021,https://www.nba.com/stats/teams/boxscores?Season=2020-21&SeasonType=Regular%20Season&TeamID=1610612741
22000198,2021-01-17,CHI @ DAL,W,117,16.0,2021,https://www.nba.com/stats/teams/boxscores?Season=2020-21&SeasonType=Regular%20Season&TeamID=1610612741
22000184,2021-01-15,CHI @ OKC,L,125,-2.0,2021,https://www.nba.com/stats/teams/boxscores?Season=2020-21&SeasonType=Regular%20Season&TeamID=1610612741
22000142,2021-01-10,CHI @ LAC,L,127,-3.0,2021,https://www.nba.com/stats/teams/boxscores?Season=2020-21&SeasonType=Regular%20Season&TeamID=1610612741
22000131,2021-01-08,CHI @ LAL,L,115,-2.0,2021,https://www.nba.com/stats/teams/boxscores?Season=2020-21&SeasonType=Regular%20Season&TeamID=1610612741
22000117,2021-01-06,CHI @ SAC,L,124,-4.0,2021,https://www.nba.com/stats/teams/boxscores?Season=2020-21&SeasonType=Regular%20Season&TeamID=1610612741
22000106,2021-01-05,CHI @ POR,W,111,3.0,2021,https://www.nba.com/stats/teams/boxscores?Season=2020-21&SeasonType=Regular%20Season&TeamID=1610612741
22000090,2021-01-03,CHI vs. DAL,W,118,10.0,2021,https://www.nba.com/stats/teams/boxscores?Season=2020-21&SeasonType=Regular%20Season&TeamID=1610612741
22000073,2021-01-01,CHI @ MIL,L,96,-30.0,2021,https://www.nba.com/stats/teams/boxscores?Season=2020-21&SeasonType=Regular%20Season&TeamID=1610612741
22000063,2020-12-31,CHI @ WAS,W,133,3.0,2021,https://www.nba.com/stats/teams/boxscores?Season=2020-21&SeasonType=Regular%20Season&TeamID=1610612741
22000050,2020-12-29,CHI @ WAS,W,115,8.0,2021,https://www.nba.com/stats/teams/boxscores?Season=2020-21&SeasonType=Regular%20Season&TeamID=1610612741
22000038,2020-12-27,CHI vs. GSW,L,128,-1.0,2021,https://www.nba.com/stats/teams/boxscores?Season=2020-21&SeasonType=Regular%20Season&TeamID=1610612741
22000026,2020-12-26,CHI vs. IND,L,106,-19.0,2021,https://www.nba.com/stats/teams/boxscores?Season=2020-21&SeasonType=Regular%20Season&TeamID=1610612741
22000015,2020-12-23,CHI vs. ATL,L,104,-20.0,2021,https://www.nba.com/stats/teams/boxscores?Season=2020-21&SeasonType=Regular%20Season&TeamID=1610612741
22101224,2022-04-10,CHI @ MIN,W,124,4.0,2022,https://www.nba.com/stats/teams/boxscores?Season=2021-22&SeasonType=Regular%20Season&TeamID=1610612741
22101208,2022-04-08,CHI vs. CHA,L,117,-16.0,2022,https://www.nba.com/stats/teams/boxscores?Season=2021-22&SeasonType=Regular%20Season&TeamID=1610612741
22101193,2022-04-06,CHI vs. BOS,L,94,-23.0,2022,https://www.nba.com/stats/teams/boxscores?Season=2021-22&SeasonType=Regular%20Season&TeamID=1610612741
22101183,2022-04-05,CHI vs. MIL,L,106,-21.0,2022,https://www.nba.com/stats/teams/boxscores?Season=2021-22&SeasonType=Regular%20Season&TeamID=1610612741
22101164,2022-04-02,CHI vs. MIA,L,109,-18.0,2022,https://www.nba.com/stats/teams/boxscores?Season=2021-22&SeasonType=Regular%20Season&TeamID=1610612741
22101149,2022-03-31,CHI vs. LAC,W,135,5.0,2022,https://www.nba.com/stats/teams/boxscores?Season=2021-22&SeasonType=Regular%20Season&TeamID=1610612741
22101132,2022-03-29,CHI @ WAS,W,107,13.0,2022,https://www.nba.com/stats/teams/boxscores?Season=2021-22&SeasonType=Regular%20Season&TeamID=1610612741
22101126,2022-03-28,CHI @ NYK,L,104,-5.0,2022,https://www.nba.com/stats/teams/boxscores?Season=2021-22&SeasonType=Regular%20Season&TeamID=1610612741
